2021-12-29 04:45:00,2952
2021-12-29 05:00:00,1800
2021-12-29 05:15:00,120
2021-12-29 05:30:00,40
2021-12-29 05:45:00,255
2021-12-29 06:00:00,40
2021-12-29 06:15:00,40
2021-12-29 06:30:00,440
2021-12-29 06:45:00,360
2021-12-29 07:00:00,600
2021-12-29 07:15:00,640
2021-12-29 07:30:00,1200
2021-12-29 07:45:00,40
2021-12-29 08:00:00,3480
2021-12-29 08:15:00,1720
2021-12-29 08:30:00,400
2021-12-29 08:45:00,504
2021-12-29 09:00:00,320
2021-12-29 09:15:00,320
2021-12-29 09:30:00,360
2021-12-29 09:45:00,560
2021-12-29 10:00:00,480
2021-12-29 10:15:00,400
2021-12-29 10:30:00,400
2021-12-29 10:45:00,56
2021-12-29 11:00:00,3560
2021-12-29 11:15:00,1280
2021-12-29 11:30:00,400
2021-12-29 11:45:00,560
2021-12-29 12:00:00,400
2021-12-29 12:15:00,520
2021-12-29 12:30:00,360
2021-12-29 12:45:00,544
2021-12-29 13:00:00,440
2021-12-29 13:15:00,480
2021-12-29 13:30:00,280
2021-12-29 13:45:00,2496
2021-12-29 14:00:00,1720
2021-12-29 14:15:00,240
2021-12-29 14:30:00,240
2021-12-29 14:45:00,504
2021-12-29 15:00:00,480
2021-12-29 15:15:00,440
2021-12-29 15:30:00,480
2021-12-29 15:45:00,560
2021-12-29 16:00:00,280
2021-12-29 16:15:00,1560
2021-12-29 16:30:00,3680
2021-12-29 16:45:00,920
2021-12-29 17:00:00,200
2021-12-29 17:15:00,720
2021-12-29 17:30:00,680
2021-12-29 17:45:00,328
2021-12-29 18:00:00,480
2021-12-29 18:15:00,440
2021-12-29 18:30:00,160
2021-12-29 18:45:00,608
2021-12-29 19:00:00,3960
2021-12-29 19:15:00,1760
2021-12-29 19:30:00,40
2021-12-29 19:45:00,64
2021-12-29 20:00:00,240
2021-12-29 20:15:00,360
2021-12-29 20:30:00,320
2021-12-29 20:45:00,448
2021-12-29 21:00:00,200
2021-12-29 21:15:00,40
2021-12-29 21:30:00,40
